id,tweet,tweet_cleaned,nouns,verbs,adjectives,positive,negative,sentiment
2467,As amazing of this is.... This been out for MONTHS....... PLEASE... Tell us about the Ascension Bluff DOOR... It's been A YEAR.,amazing .... MONTHS ....... please ... tell we Ascension Bluff DOOR ... ' year .,1,1,1,2,0,Positive
2467,As extremely amazing that as this is.... 3 It's been out preparing for some MONTHS..... Please... We PLEASE... Tell us about the Ascension Base Bluff Station DOOR... 2 It's really been A YEAR.,extremely amazing .... 3 ' prepare MONTHS ..... please ... please ... tell we Ascension Base Bluff Station DOOR ... 2 ' really YEAR .,1,2,1,3,0,Positive
2467,As amazing saying That is.... It's also happening for MONTHS.....<unk>... PLEASE... Tell us about the Last Bluff here... It's FOR A YEAR.,amazing say .... ' also happen MONTHS ..... <unk > ... please ... tell we last Bluff ... ' year .,1,3,2,2,0,Positive
2468,"I'm so damn sorry for the stupid short stream, i don't feel up to streaming today. I just have this stupid headache that won't fuck off. . . We sent the love over to @Quietachvment who's playing some Borderlands 3. . . Keep tabs on socials, I'll probably see you Thursday!","' damn sorry stupid short stream , ' feel streaming today . stupid headache ' fuck . . . send love @quietachvment ' play Borderlands 3 . . . keep tab social , ' probably see Thursday !",7,5,5,2,5,Neutral
2468,"I'm so damn sorry for the stupid short stream, I don't feel like streaming today. I just have these stupid headaches that can't be damned... We sent love to @ Quietachvment who plays some Borderlands 3... Keep the social media registers, I'll probably see you on Thursday!","' damn sorry stupid short stream , ' feel like streaming today . stupid headache ' damn ... send love @ Quietachvment play Borderlands 3 ... keep social medium register , ' probably see Thursday !",6,5,6,3,5,Neutral
2468,"I'm so damn sorry for the stupid short stream, I don't feel like streaming today. I just have this stupid head that won't come off... We sent our love to @ Quicktachement who plays Borderlands 3... Keep tabs on social media, I'll probably see you on Thursday!","' damn sorry stupid short stream , ' feel like streaming today . stupid head ' come ... send love @ Quicktachement play Borderlands 3 ... keep tab social medium , ' probably see Thursday !",6,6,6,3,4,Neutral
2468,"I'm so seriously sorry for the record short stream, i don't feel up to streaming today. I just fighting this stupid headache that won't fuck off... We sent the love over to @Quietachvment who's playing great Borderlands 3... Definitely active on socials, I'll probably see you Thursday!","' seriously sorry record short stream , ' feel streaming today . fight stupid headache ' fuck ... send love @quietachvment ' play great Borderlands 3 ... definitely active social , ' probably see Thursday !",9,5,6,5,5,Neutral
2468,"I'm so damn sorry for the stupid short stream, but i don't feel up to streaming today. and I just have this stupid headache that it won'the t fuck right off... I We sent the love over to @Quietachvment and who's playing on some chick Borderlands 3... Keep tabs on socials, I'll probably see with you Thursday!","' damn sorry stupid short stream , ' feel streaming today . stupid headache ' fuck right ... send love @quietachvment ' play chick borderland 3 ... keep tab social , ' probably see Thursday !",9,4,5,2,5,Neutral
2468,"I'm so damn adverse to the whole short delay, i don't step up to streaming actually. I just have this stupid headache that doesn't fuck off... Chris sent the blanket over to Lauren who's playing some Borderlands 3... Keep tabs on socials, I'll probably see you Thursday!","' damn adverse whole short delay , ' step streaming actually . stupid headache ' fuck ... Chris send blanket Lauren ' play Borderlands 3 ... keep tab social , ' probably see Thursday !",5,5,5,1,5,Neutral
2469,"Perfect casting for Lilith, most anticipated film","Perfect cast Lilith , anticipate film",1,2,0,1,0,Positive
2469,"Perfect casting for Lilith, the most anticipated film","Perfect cast Lilith , anticipate film",1,2,0,1,0,Positive
2469,"Great casting for ""Lilit,"" the most anticipated film","great casting "" Lilit , "" anticipate film",2,1,1,1,0,Positive
2469,"Perfect casting powers Lilith, most anticipated film","perfect cast power Lilith , anticipate film",3,1,1,1,0,Positive
2469,"Perfect casting for first Lilith, most anticipated film","perfect cast first Lilith , anticipate film",1,2,2,1,0,Positive
2469,"Perfect Time for Lilith, most anticipated film","Perfect Time Lilith , anticipate film",1,1,0,1,0,Positive
2470,@GearboxOfficial fix Borderlands 3 achievements. This is unreal that you guys can’t figure this out.,@gearboxofficial fix Borderlands 3 achievement . unreal guy ' figure .,4,0,2,0,0,Negative
2470,@ GearboxOfficial Fix Borderlands 3 Achievements. This is unreal that you can't figure it out.,@ GearboxOfficial Fix Borderlands 3 Achievements . unreal ' figure .,1,0,1,0,0,Negative
2470,@ GearboxOfficial fix the achievements of Borderlands 3. It's unreal that you guys can't understand this.,@ GearboxOfficial fix achievement Borderlands 3 . ' unreal guy ' understand .,3,1,1,0,0,Negative
2470,@GearboxOfficial fix Borderlands 3 achievements. This is unreal that you guys dont figure it out.,@gearboxofficial fix Borderlands 3 achievement . unreal guy do not figure .,3,1,2,0,0,Negative
2470,@GearboxOfficial fix Borderlands 3 achievements. com This is all unreal bad that you guys can ’ t figure about this out.,@gearboxofficial fix Borderlands 3 achievement . com unreal bad guy ' figure .,5,0,3,0,1,Negative
2470,@GearboxOfficial fix Borderlands 3 achievements. IT is unreal that you guys will check this out.,@gearboxofficial fix Borderlands 3 achievement . unreal guy check .,4,0,2,0,0,Negative
2471,@GearboxOfficial  @Borderlands I love(d) this game. I've spent 325hrs beating the game twice and farming like crazy to get the weapons and anoints that I want. Then you decide that the way that I'm playing wasn't the way you had intended so you weaken my favorite anoint...,@gearboxofficial @borderland love ( ) game . ' spend 325hrs beating game twice farming like crazy get weapon anoint want . decide way ' play ' way intend weaken favorite anoint ...,11,6,1,5,4,Negative
2471,"@ GearboxOfficial @ Borderlands I love (d) this game. I spent 325 hours beating the game twice and working like crazy to get the weapons and ointments I want. Then you decide that the way I play was not what you intended, so you weaken my favorite album...","@ GearboxOfficial @ Borderlands love ( ) game . spend 325 hour beat game twice work like crazy get weapon ointment want . decide way play intend , weaken favorite album ...",9,7,1,5,3,Negative
2471,@ GearboxOfficial @ Borderlands I love (d) this game. I spent 325hrs beating the game twice and farming like crazy to get the weapons and money I want.,@ GearboxOfficial @ Borderlands love ( ) game . spend 325hrs beating game twice farming like crazy get weapon money want .,6,4,0,3,3,Negative
2471,@GearboxOfficial  @Borderlands fucking love(d) this game. I've spent 325hrs beating the game twice and farming like crazy to get the weapons and anoints that I want. Only you discover that one way that I'm playing wasn't the way you had wanted so I weaken my favorite anoint...,@gearboxofficial @borderland fucking love ( ) game . ' spend 325hrs beating game twice farming like crazy get weapon anoint want . discover one way ' play ' way want weaken favorite anoint ...,12,4,2,6,4,Negative
2471,@GearboxOfficial @Borderlands I absolutely love ( d ) this game. I've spent my 325hrs beating the game twice and farming like crazy to get the weapons and those anoints there that I want. Then you decide that me the very way that I'W m playing wasn't the way those you had intended so you you totally weaken my favorite anoint...,@gearboxofficial @borderland absolutely love ( ) game . ' spend 325hrs beating game twice farming like crazy get weapon anoint want . decide way ' w play ' way intend totally weaken favorite anoint ...,11,7,1,5,4,Negative
2471,@GearboxOfficial @Borderlands I love(d) this game. But've spent 325hrs beating your game twice and farming like crazy to get which way those anoints that I want. And you say that that way that I'm playing wasn't which way it had intended so you weaken my favorite anoint...,@gearboxofficial @borderland love ( ) game . ' spend 325hrs beating game twice farming like crazy get way anoint want . say way ' play ' way intend weaken favorite anoint ...,12,5,2,5,3,Negative
2472,Yasss!!! Co-Stream with @jimmysgotya  twitch.tv/jimmysgotya,Yasss ! ! ! Co - Stream @jimmysgotya,0,0,0,0,0,Irrelevant
2472,Yasss!!! Co-stream with @ jimmysgotya twitch.tv / jimmysgotya,Yasss ! ! ! co - stream @ jimmysgotya twitch.tv / jimmysgotya,0,0,0,0,0,Irrelevant
2472,Yasss!!! Co-Stream with @ jimmysgotya-tch.tv / jimmysgotya,Yasss ! ! ! Co - Stream @ jimmysgotya-tch.tv / jimmysgotya,0,0,0,0,0,Irrelevant
2472,Yasss!!! Co-Stream with RhandlerR  twitch.tv/jimmysgotya,Yasss ! ! ! Co - Stream RhandlerR,1,0,0,0,0,Irrelevant
2472,2 Yasss!!! Co-Stream with RhandlerR  twitch.tv/jimmysgotya,2 Yasss ! ! ! Co - Stream RhandlerR,1,0,0,0,0,Irrelevant
2473,Borderlands 3 - Krieg Meets Maya (Psycho Krieg and the Fantastic Fustercluck DLC). youtube.com/watch?v=o4JfCk….  ,borderland 3 - Krieg meet Maya ( Psycho Krieg Fantastic Fustercluck DLC ) . .,1,2,0,1,0,Neutral
2473,Borderlands 3 - Krieg Meets Maya (Psycho Krieg and the Fantastic Fustercluck DLC). youtube.com / watch? v = o4JfCk....,borderland 3 - Krieg meet Maya ( Psycho Krieg Fantastic Fustercluck DLC ) . youtube.com / watch ? v = o4JfCk ....,1,3,0,1,0,Neutral
2473,Borderlands 3 - Meets Maya (Psycho). youtube.com / watch? v = o4JfCk....,borderland 3 - Meets Maya ( Psycho ) . youtube.com / watch ? v = o4JfCk ....,0,2,0,0,0,Neutral
2473,Borderlands Premiere - Krieg Meets Maya and Krieg and the Fantastic Beast DLC). youtube.com/watch?v=o4JfCk….,Borderlands Premiere - Krieg meet Maya Krieg Fantastic Beast DLC ) . .,0,1,0,1,0,Neutral
2473,Borderlands 3 - Jesse Krieg Music Meets Princess Maya ( performing Psycho Krieg solo and featuring the Fantastic Duo Fustercluck DLC ). youtube. com / channel watch? id v = o4JfCk ….,borderland 3 - Jesse Krieg Music meet Princess Maya ( perform psycho Krieg solo feature Fantastic Duo Fustercluck DLC ) . youtube . com / channel watch ? I d v = o4JfCk … .,4,4,0,1,0,Neutral
2473,Borderlands Beyond - Scott Meets Me (Psycho Wave vs the Fantastic Fustercluck 5). Buy.com/watch?v=o4JfCk....,borderland Beyond - Scott meet ( Psycho Wave vs Fantastic Fustercluck 5 ) . ....,1,0,0,1,0,Neutral
2474,"Idk how I'm gonna do this online class shit. . I was trying to play some borderlands today, and my xbox has been on for like 5 hours with my controller disconnected while I browse Instagram and try and plan out my next semester of classes. . . Imagine if this was a class...","Idk ' go to online class shit . . try play borderland today , xbox like 5 hour controller disconnect browse Instagram try plan next semester class . . . imagine class ...",11,5,2,2,2,Neutral
2474,"I tried to play a few Borderlands today, and my Xbox has been on for about 5 hours with my controller turned off while I'm surfing Instagram and trying to plan my next semester... Imagine it was a class...","try play borderland today , Xbox 5 hour controller turn ' surf Instagram try plan next semester ... imagine class ...",7,5,1,1,0,Neutral
2474,I was trying to play some borderline games today and my xbox was turned on for about 5 hours with the controller turned off while I was browsing Instagram and trying to plan my next semester... Imagine if it was a class...,try play borderline game today xbox turn 5 hour controller turn browse Instagram try plan next semester ... imagine class ...,11,4,1,1,0,Neutral
2474,"Idk how I'm gonna do this online class shit.. I am trying to play some borderlands today, and my xbox + been on for like 5 hours with my controller disconnected while I browse Instagram and Netflix and plan out my next semester of classes... because if this took a class...","Idk ' go to online class shit .. try play borderland today , xbox + like 5 hour controller disconnect browse Instagram Netflix plan next semester class ... take class ...",11,5,2,2,2,Neutral
2474,"Idk how I'ya m gonna do this online class shit.. I was trying desperately to play some borderlands today, and my xbox has barely been on for like 5 ½ hours but with my touch controller disconnected while here I browse Instagram and try harder and plan out having my next real semester of classes... Imagine if this was a class...","Idk ' ya go to online class shit .. try desperately play borderland today , xbox barely like 5 ½ hour touch controller disconnect browse Instagram try hard plan next real semester class ... imagine class ...",14,4,4,2,4,Neutral
2474,"<unk> but I'm supposed do my online class shit.. Here was trying to play some borderlands today, now my xbox has been on for like 5 PM with my controller disconnected as I browse Instagram and try and try out this next semester of classes... Imagine if this was a class...","< unk > ' suppose online class shit .. trying play borderland today , xbox like 5 pm controller disconnect browse Instagram try try next semester class ... imagine class ...",11,4,2,2,1,Neutral
2475,"Just officiated a gay wedding in Borderlands 3, feeling powerful rn.","officiate gay wedding Borderlands 3 , feel powerful rn .",1,1,3,1,0,Positive
2475,I just celebrated a gay wedding in Borderlands 3 and felt powerful.,celebrate gay wedding Borderlands 3 feel powerful .,1,2,2,2,0,Positive
2475,"Just played a gay wedding in Borderlands 3, feeling powerful.","play gay wedding Borderlands 3 , feel powerful .",2,2,1,2,0,Positive
2475,"Just officiated a gay wedding in Borderlands 3, the powerful rn.","officiate gay wedding Borderlands 3 , powerful rn .",1,0,3,1,0,Positive
2475,"Just officiated a gay fan wedding in WWE Borderlands Episode 3, feeling powerful rn.","officiate gay fan wedding WWE Borderlands Episode 3 , feel powerful rn .",2,1,1,2,0,Positive
2475,"once officiated a gay wedding in Borderlands 3, as powerful rn.","officiate gay wedding Borderlands 3 , powerful rn .",1,0,3,1,0,Positive
2476,Loving the new DLC!!!. @Borderlands @DuvalMagic @GearboxOfficial pic.twitter.com/PKZJxlGXLj,love new DLC ! ! ! . @Borderlands @DuvalMagic @GearboxOfficial,0,1,1,1,0,Positive
2476,I love the new DLC!!!. @ Borderlands @ DuvalMagic @ GearboxOfficial pic.twitter.com / PKZJxlGXLj,love new DLC ! ! ! . @ borderland @ duvalmagic @ GearboxOfficial / PKZJxlGXLj,1,1,2,1,0,Positive
2476,Catching the new DLC!!!. @ Borderlands @ DuvalMagic @ GearboxOfficial pic.fm / PKZJxlGXLj,catch new DLC ! ! ! . @ borderland @ duvalmagic @ GearboxOfficial / PKZJxlGXLj,1,1,2,0,0,Positive
2476,Loving the new DLC!!!. RhandlerR RhandlerR RhandlerR pic.twitter.com/PKZJxlGXLj,love new DLC ! ! ! . RhandlerR RhandlerR RhandlerR,0,1,1,1,0,Positive
2476,F Loving the new DLC!!!. RhandlerR RhandlerR RhandlerR pic.twitter.com/PKZJxlGXLj,F Loving new DLC ! ! ! . RhandlerR RhandlerR RhandlerR,0,0,1,1,0,Positive
2476,one,one,0,0,0,0,0,Positive
2477,does fall damage canonically exist in the borderlands universe,fall damage canonically exist borderland universe,4,1,0,0,1,Neutral
2477,Fall Damage Is Canonically in the Borderland Universe,fall damage Canonically Borderland Universe,1,1,0,0,1,Neutral
2477,whether the damage to the fall is canonical in the frontier universe,whether damage fall canonical frontier universe,4,0,1,0,1,Neutral
2477,does fall damage canonically exist in the borderlands?),fall damage canonically exist borderland ? ),3,1,0,0,1,Neutral
2477,it does fall damage we canonically exist in the borderlands universe,fall damage canonically exist borderland universe,4,1,0,0,1,Neutral
2477,does fall damage canonically occur in the borderlands universe,fall damage canonically occur borderland universe,3,1,0,0,1,Neutral
2478,Lil preview of a Maya drawing I've been chipping away at! Been sinking a lot of time into Borderlands in my off hours lately pic.twitter.com/1nYE0S5cMe,lil preview Maya draw ' chip away ! sink lot time borderland hour lately,7,1,0,0,0,Positive
2478,"Lil preview of a Mayan drawing I've been working on! Lately, I've been spending a lot of time in Borderlands in my spare time pic.twitter.com / 1nYE0S5cMe","lil preview mayan drawing ' work ! lately , ' spend lot time Borderlands spare time / 1nye0s5cme",8,1,2,0,0,Positive
2478,Lil preview of a Maya drawing I've been chiming away at! Been sinking a lot of time into Borderlands in my offer hours late pic.facebook.com / 1nYE0S5cMe,lil preview Maya draw ' chime away ! sink lot time Borderlands offer hour late / 1nye0s5cme,7,2,1,0,0,Positive
2478,Lil preview of a Maya drawing I've been chipping away at! Been sinking a lot of time into Borderlands in my off hours lately pic.twitter.com/1nYE0S5cMe,lil preview Maya draw ' chip away ! sink lot time borderland hour lately,7,1,0,0,0,Positive
2478,C Lil preview of a Maya drawing I've been chipping away at! Been sinking a lot of time into Borderlands in my off hours lately pic.twitter.com/1nYE0S5cMe,C Lil preview Maya draw ' chip away ! sink lot time borderland hour lately,7,1,0,0,0,Positive
2479,A nerf gun painted to look like a  ,nerf gun paint look like,2,1,0,1,1,Neutral
2479,A Nerf pistol painted to look like a gun,nerf pistol paint look like gun,2,1,0,1,1,Neutral
2479,A pistol designed to look like a gun,pistol design look like gun,4,0,0,1,1,Neutral
2479,A nerf gun painted to appear like a,nerf gun paint appear like,1,1,0,1,1,Neutral
2479,A nerf gun painted to look less like a,nerf gun paint look less like,2,1,0,1,1,Neutral
2479,A nerf gun invented to look like a,nerf gun invent look like,2,1,0,1,1,Neutral
2480,I am so exhausted from work this week so probably no borderlands stream today i’m SO SORRY . ,exhaust work week probably borderland stream today ' sorry .,5,0,0,0,2,Neutral
2480,I'm so exhausted from work this week that I probably won't be able to flow anymore and I'm SO SORRY.,' exhaust work week probably ' able flow anymore ' SORRY .,4,0,1,0,2,Neutral
2480,"I'm so tired of working this week that there's probably no border flow today, I'm SO SORRY.","' tired work week ' probably border flow today , ' sorry .",5,0,2,0,2,Neutral
2480,I am so exhausted from work this week being probably no borderlands stream today i’m SO stoked.,exhaust work week probably borderland stream today ' stoke .,6,0,0,0,1,Neutral
2480,30 I am now so exhausted from work just this week or so probably no borderlands stream today i I ’ m SO SORRY.,30 exhausted work week probably borderland stream today ' SORRY .,4,0,1,0,2,Neutral
2480,I am still exhausted from work this Saturday so probably no borderlands stream and i’m SO SORRY.,still exhaust work Saturday probably borderland stream ' SORRY .,2,1,0,0,2,Neutral
2481,Have u played borderlands 3? Pretty fun imo. Anyways whateves pic.twitter.com/Uoute82ADo,u play borderland 3 ? pretty fun imo . anyway whateve,1,1,0,3,0,Positive
2481,Have u played Borderlands 3? Pretty fun imo. Anyway whateves pic.twitter.com / Uoute82ADo,u play Borderlands 3 ? pretty fun imo . anyway whateve / Uoute82ADo,0,1,0,3,0,Positive
2481,Have u played borderlands 3? Pretty fun imo. Anyways whatsoever pic.facebook.com / Uoute82ADo,u play borderland 3 ? pretty fun imo . anyways whatsoever / Uoute82ADo,1,1,0,3,0,Positive
2481,Have u played borderlands 3? Pretty fun imo. Anyways whateves pic.twitter.com/Uoute82ADo,u play borderland 3 ? pretty fun imo . anyway whateve,1,1,0,3,0,Positive
2481,TV Have u played borderlands 3? Pretty fun imo. Anyways whateves pic.twitter.com/Uoute82ADo,tv u play borderland 3 ? pretty fun imo . anyway whateve,4,0,0,3,0,Positive
2482,Tales from the Borderlands swaggiedeals.com/product/tales-…,tale borderland,0,0,0,0,0,Neutral
2482,Stories from the border swaggiedeals.com / product / tales-...,story border swaggiedeals.com / product / tales- ...,3,0,0,0,0,Neutral
2482,Tales from the Borderlands swagdeals.com / product / tales-...,tale Borderlands swagdeals.com / product / tales- ...,1,0,1,0,0,Neutral
2482,Tales over the Borderlands Factory.com/product/tales-…,tale borderland,0,0,0,0,0,Neutral
2482,Tales from Behind the Borderlands at swaggiedeals. com / www product / tales - …,tale behind Borderlands swaggiedeal . com / www product / tale - …,4,1,0,0,0,Neutral
2482,looking at the Kitchen swaggiedeals.com/product/tales-...,look Kitchen ...,0,1,0,0,0,Neutral
2484,"@Joltzdude139 Hey Joltz, im a big fan and seeing you play through borderlands 2 specifically you have a really strong understanding of every gun, part, and prefix. Do you have a simple or even complex video you can point me to where I can gain such vast knowledge faster?","@Joltzdude139 hey Joltz , I m big fan see play borderland 2 specifically really strong understanding every gun , part , prefix . simple even complex video point gain vast knowledge fast ?",10,3,5,4,1,Irrelevant
2484,"@ Joltzdude139 Hey Joltz, I'm a big fan and when I see you play through Borderlands 2, you have a really strong understanding of every weapon, part and prefix. Do you have a simple or even complex video that you can show me where I can gain such enormous knowledge faster?","@ joltzdude139 hey Joltz , ' big fan see play Borderlands 2 , really strong understanding every weapon , part prefix . simple even complex video show gain enormous knowledge fast ?",10,2,6,4,1,Irrelevant
2484,"@ Jolddude139 Hey Joltz, I'm a big fan and seeing you play across the border 2 in particular, you have a really strong understanding of every rifle, detail and console.","@ Jolddude139 hey Joltz , ' big fan see play across border 2 particular , really strong understanding every rifle , detail console .",8,0,3,3,0,Irrelevant
2484,"@Joltzdude139 Hey Joltz, im a big fan and seeing you play through XCOM 2 specifically you have a really strong understanding of every gun, part, and prefix. Do ya have a simple or even youtube video you can point me to which I can have such vast knowledge faster?","@Joltzdude139 hey Joltz , I m big fan see play XCOM 2 specifically really strong understanding every gun , part , prefix . ya simple even youtube video point vast knowledge fast ?",9,3,4,3,1,Irrelevant
2484,"@Joltzdude139 Hey Joltz, im a big fan and seeing you as play through borderlands 2 specifically you have a really strong scientific understanding of every gun, part, and prefix. V Do know you have just a particularly simple or even complex video you can point me to as where I imagine can gain such this vast knowledge faster?","@Joltzdude139 hey Joltz , I m big fan see play borderland 2 specifically really strong scientific understanding every gun , part , prefix . v know particularly simple even complex video point imagine gain vast knowledge fast ?",11,4,7,4,1,Irrelevant
2484,"@Joltzdude139 v Joltz, im a big fan out seeing you from our borderlands here specifically you have a mighty strong understanding of every gun, part, and prefix. Do you own a simple or even complex video you can point me to where I can impart such vast knowledge on?","@Joltzdude139 v Joltz , I m big fan see borderland specifically mighty strong understanding every gun , part , prefix . simple even complex video point impart vast knowledge ?",7,2,6,2,1,Irrelevant
2486,"Guns, Love, and Tentacles is out now, and here are 5 reasons we're excited to  ","gun , Love , Tentacles , 5 reason ' excite",3,0,0,2,1,Neutral
2486,"Guns, Love, and Tentacles is out now, and here are 5 reasons why we're excited","gun , Love , Tentacles , 5 reason ' excite",3,0,0,2,1,Neutral
2486,"GB, Love, and Tentacles is out now, and here are 5 reasons we're excited to","GB , Love , Tentacles , 5 reason ' excite",2,0,0,2,0,Neutral
